x,y,B2,B3,B4,Class_ID
677838.983234389,4762898.20602907,3977,4975,6059,2
677841.500880253,4762898.20602907,4147,5340,6190,2
677844.018526117,4762898.20602907,4147,5340,6190,2
677846.536171981,4762898.20602907,4147,5340,6190,2
677849.053817844,4762898.20602907,4147,5340,6190,2
677851.571463708,4762898.20602907,4218,5317,6231,2
677854.089109572,4762898.20602907,4218,5317,6231,2
677856.606755436,4762898.20602907,4218,5317,6231,2
677859.1244013,4762898.20602907,4218,5317,6231,2
677861.642047163,4762898.20602907,4076,5120,6107,2
677864.159693027,4762898.20602907,4076,5120,6107,2
677866.677338891,4762898.20602907,4076,5120,6107,2
677869.194984755,4762898.20602907,4076,5120,6107,2
677871.712630619,4762898.20602907,4076,5117,6105,2
677874.230276482,4762898.20602907,4076,5117,6105,2
678415.524137198,4762898.20602907,1441,1565,1759,1
678418.041783062,4762898.20602907,1441,1565,1759,1
678420.559428925,4762898.20602907,1314,1494,1637,1
678423.077074789,4762898.20602907,1314,1494,1637,1
678425.594720653,4762898.20602907,1314,1494,1637,1
678428.112366517,4762898.20602907,1314,1494,1637,1
678430.630012381,4762898.20602907,1386,1529,1691,1
678433.147658244,4762898.20602907,1386,1529,1691,1
678435.665304108,4762898.20602907,1386,1529,1691,1
678438.182949972,4762898.20602907,1386,1529,1691,1
678440.700595836,4762898.20602907,1465,1632,1828,1
678443.2182417,4762898.20602907,1465,1632,1828,1
678445.735887563,4762898.20602907,1465,1632,1828,1
677798.700900569,4762895.71476026,4165,5307,6267,2
677801.218546432,4762895.71476026,4008,5219,6226,2
677803.736192296,4762895.71476026,4008,5219,6226,2
677806.25383816,4762895.71476026,4008,5219,6226,2
677808.771484024,4762895.71476026,4008,5219,6226,2
677811.289129888,4762895.71476026,3989,5346,6430,2
677813.806775751,4762895.71476026,3989,5346,6430,2
677816.324421615,4762895.71476026,3989,5346,6430,2
677818.842067479,4762895.71476026,3989,5346,6430,2
677821.359713343,4762895.71476026,4154,5344,6306,2
677823.877359207,4762895.71476026,4154,5344,6306,2
677826.39500507,4762895.71476026,4154,5344,6306,2
677828.912650934,4762895.71476026,4154,5344,6306,2
677831.430296798,4762895.71476026,3977,4975,6059,2
677833.947942662,4762895.71476026,3977,4975,6059,2
677836.465588526,4762895.71476026,3977,4975,6059,2
677838.983234389,4762895.71476026,3977,4975,6059,2
677841.500880253,4762895.71476026,4147,5340,6190,2
677844.018526117,4762895.71476026,4147,5340,6190,2
677846.536171981,4762895.71476026,4147,5340,6190,2
677849.053817844,4762895.71476026,4147,5340,6190,2
677851.571463708,4762895.71476026,4218,5317,6231,2
677854.089109572,4762895.71476026,4218,5317,6231,2
677856.606755436,4762895.71476026,4218,5317,6231,2
677859.1244013,4762895.71476026,4218,5317,6231,2
677861.642047163,4762895.71476026,4076,5120,6107,2
677864.159693027,4762895.71476026,4076,5120,6107,2
677866.677338891,4762895.71476026,4076,5120,6107,2
677869.194984755,4762895.71476026,4076,5120,6107,2
677871.712630619,4762895.71476026,4076,5117,6105,2
677874.230276482,4762895.71476026,4076,5117,6105,2
678415.524137198,4762895.71476026,1441,1565,1759,1
678418.041783062,4762895.71476026,1441,1565,1759,1
678420.559428925,4762895.71476026,1314,1494,1637,1
678423.077074789,4762895.71476026,1314,1494,1637,1
678425.594720653,4762895.71476026,1314,1494,1637,1
678428.112366517,4762895.71476026,1314,1494,1637,1
678430.630012381,4762895.71476026,1386,1529,1691,1
678433.147658244,4762895.71476026,1386,1529,1691,1
678435.665304108,4762895.71476026,1386,1529,1691,1
678438.182949972,4762895.71476026,1386,1529,1691,1
678440.700595836,4762895.71476026,1465,1632,1828,1
678443.2182417,4762895.71476026,1465,1632,1828,1
678445.735887563,4762895.71476026,1465,1632,1828,1
677798.700900569,4762893.22349145,4165,5307,6267,2
677801.218546432,4762893.22349145,4008,5219,6226,2
677803.736192296,4762893.22349145,4008,5219,6226,2
677806.25383816,4762893.22349145,4008,5219,6226,2
677808.771484024,4762893.22349145,4008,5219,6226,2
677811.289129888,4762893.22349145,3989,5346,6430,2
677813.806775751,4762893.22349145,3989,5346,6430,2
677816.324421615,4762893.22349145,3989,5346,6430,2
677818.842067479,4762893.22349145,3989,5346,6430,2
677821.359713343,4762893.22349145,4154,5344,6306,2
677823.877359207,4762893.22349145,4154,5344,6306,2
677826.39500507,4762893.22349145,4154,5344,6306,2
677828.912650934,4762893.22349145,4154,5344,6306,2
677831.430296798,4762893.22349145,3977,4975,6059,2
677833.947942662,4762893.22349145,3977,4975,6059,2
677836.465588526,4762893.22349145,3977,4975,6059,2
677838.983234389,4762893.22349145,3977,4975,6059,2
677841.500880253,4762893.22349145,4147,5340,6190,2
677844.018526117,4762893.22349145,4147,5340,6190,2
677846.536171981,4762893.22349145,4147,5340,6190,2
677849.053817844,4762893.22349145,4147,5340,6190,2
677851.571463708,4762893.22349145,4218,5317,6231,2
677854.089109572,4762893.22349145,4218,5317,6231,2
677856.606755436,4762893.22349145,4218,5317,6231,2
677859.1244013,4762893.22349145,4218,5317,6231,2
677861.642047163,4762893.22349145,4076,5120,6107,2
677864.159693027,4762893.22349145,4076,5120,6107,2
677866.677338891,4762893.22349145,4076,5120,6107,2
677869.194984755,4762893.22349145,4076,5120,6107,2
677871.712630619,4762893.22349145,4076,5117,6105,2
677874.230276482,4762893.22349145,4076,5117,6105,2
678430.630012381,4762893.22349145,1386,1529,1691,1
678433.147658244,4762893.22349145,1386,1529,1691,1
678435.665304108,4762893.22349145,1386,1529,1691,1
678438.182949972,4762893.22349145,1386,1529,1691,1
678440.700595836,4762893.22349145,1465,1632,1828,1
678443.2182417,4762893.22349145,1465,1632,1828,1
678445.735887563,4762893.22349145,1465,1632,1828,1
677798.700900569,4762890.73222263,4165,5307,6267,2
677801.218546432,4762890.73222263,4008,5219,6226,2
677803.736192296,4762890.73222263,4008,5219,6226,2
677806.25383816,4762890.73222263,4008,5219,6226,2
677808.771484024,4762890.73222263,4008,5219,6226,2
677811.289129888,4762890.73222263,3989,5346,6430,2
677813.806775751,4762890.73222263,3989,5346,6430,2
677816.324421615,4762890.73222263,3989,5346,6430,2
677818.842067479,4762890.73222263,3989,5346,6430,2
677821.359713343,4762890.73222263,4154,5344,6306,2
677823.877359207,4762890.73222263,4154,5344,6306,2
677826.39500507,4762890.73222263,4154,5344,6306,2
677828.912650934,4762890.73222263,4154,5344,6306,2
677831.430296798,4762890.73222263,3977,4975,6059,2
677833.947942662,4762890.73222263,3977,4975,6059,2
677836.465588526,4762890.73222263,3977,4975,6059,2
677838.983234389,4762890.73222263,3977,4975,6059,2
677841.500880253,4762890.73222263,4147,5340,6190,2
677844.018526117,4762890.73222263,4147,5340,6190,2
677846.536171981,4762890.73222263,4147,5340,6190,2
677849.053817844,4762890.73222263,4147,5340,6190,2
677851.571463708,4762890.73222263,4218,5317,6231,2
677854.089109572,4762890.73222263,4218,5317,6231,2
677856.606755436,4762890.73222263,4218,5317,6231,2
677859.1244013,4762890.73222263,4218,5317,6231,2
677861.642047163,4762890.73222263,4076,5120,6107,2
677864.159693027,4762890.73222263,4076,5120,6107,2
677866.677338891,4762890.73222263,4076,5120,6107,2
677869.194984755,4762890.73222263,4076,5120,6107,2
677871.712630619,4762890.73222263,4076,5117,6105,2
677874.230276482,4762890.73222263,4076,5117,6105,2
677801.218546432,4762888.24095382,3861,4971,5806,2
677803.736192296,4762888.24095382,3861,4971,5806,2
677806.25383816,4762888.24095382,3861,4971,5806,2
677808.771484024,4762888.24095382,3861,4971,5806,2
677811.289129888,4762888.24095382,3894,5023,6139,2
677813.806775751,4762888.24095382,3894,5023,6139,2
677816.324421615,4762888.24095382,3894,5023,6139,2
677818.842067479,4762888.24095382,3894,5023,6139,2
677821.359713343,4762888.24095382,4089,5322,6269,2
677823.877359207,4762888.24095382,4089,5322,6269,2
677826.39500507,4762888.24095382,4089,5322,6269,2
677828.912650934,4762888.24095382,4089,5322,6269,2
677831.430296798,4762888.24095382,4022,5188,6246,2
677833.947942662,4762888.24095382,4022,5188,6246,2
677836.465588526,4762888.24095382,4022,5188,6246,2
677838.983234389,4762888.24095382,4022,5188,6246,2
677841.500880253,4762888.24095382,4145,5332,6195,2
677844.018526117,4762888.24095382,4145,5332,6195,2
677846.536171981,4762888.24095382,4145,5332,6195,2
677849.053817844,4762888.24095382,4145,5332,6195,2
677851.571463708,4762888.24095382,4026,4981,6045,2
677854.089109572,4762888.24095382,4026,4981,6045,2
677856.606755436,4762888.24095382,4026,4981,6045,2
677859.1244013,4762888.24095382,4026,4981,6045,2
677861.642047163,4762888.24095382,4074,5178,6129,2
677864.159693027,4762888.24095382,4074,5178,6129,2
677866.677338891,4762888.24095382,4074,5178,6129,2
677869.194984755,4762888.24095382,4074,5178,6129,2
677871.712630619,4762888.24095382,4217,5336,6455,2
677874.230276482,4762888.24095382,4217,5336,6455,2
677876.747922346,4762888.24095382,4217,5336,6455,2
677801.218546432,4762885.74968501,3861,4971,5806,2
677803.736192296,4762885.74968501,3861,4971,5806,2
677806.25383816,4762885.74968501,3861,4971,5806,2
677808.771484024,4762885.74968501,3861,4971,5806,2
677811.289129888,4762885.74968501,3894,5023,6139,2
677813.806775751,4762885.74968501,3894,5023,6139,2
677816.324421615,4762885.74968501,3894,5023,6139,2
677818.842067479,4762885.74968501,3894,5023,6139,2
677821.359713343,4762885.74968501,4089,5322,6269,2
677823.877359207,4762885.74968501,4089,5322,6269,2
677826.39500507,4762885.74968501,4089,5322,6269,2
677828.912650934,4762885.74968501,4089,5322,6269,2
677831.430296798,4762885.74968501,4022,5188,6246,2
677833.947942662,4762885.74968501,4022,5188,6246,2
677836.465588526,4762885.74968501,4022,5188,6246,2
677838.983234389,4762885.74968501,4022,5188,6246,2
677841.500880253,4762885.74968501,4145,5332,6195,2
677844.018526117,4762885.74968501,4145,5332,6195,2
677846.536171981,4762885.74968501,4145,5332,6195,2
677849.053817844,4762885.74968501,4145,5332,6195,2
677851.571463708,4762885.74968501,4026,4981,6045,2
677854.089109572,4762885.74968501,4026,4981,6045,2
677856.606755436,4762885.74968501,4026,4981,6045,2
677859.1244013,4762885.74968501,4026,4981,6045,2
677861.642047163,4762885.74968501,4074,5178,6129,2
677864.159693027,4762885.74968501,4074,5178,6129,2
677866.677338891,4762885.74968501,4074,5178,6129,2
677869.194984755,4762885.74968501,4074,5178,6129,2
677871.712630619,4762885.74968501,4217,5336,6455,2
677874.230276482,4762885.74968501,4217,5336,6455,2
677876.747922346,4762885.74968501,4217,5336,6455,2
677801.218546432,4762883.2584162,3861,4971,5806,2
677803.736192296,4762883.2584162,3861,4971,5806,2
677806.25383816,4762883.2584162,3861,4971,5806,2
677808.771484024,4762883.2584162,3861,4971,5806,2
677811.289129888,4762883.2584162,3894,5023,6139,2
677813.806775751,4762883.2584162,3894,5023,6139,2
677816.324421615,4762883.2584162,3894,5023,6139,2
677818.842067479,4762883.2584162,3894,5023,6139,2
677821.359713343,4762883.2584162,4089,5322,6269,2
677823.877359207,4762883.2584162,4089,5322,6269,2
677826.39500507,4762883.2584162,4089,5322,6269,2
677828.912650934,4762883.2584162,4089,5322,6269,2
677831.430296798,4762883.2584162,4022,5188,6246,2
677833.947942662,4762883.2584162,4022,5188,6246,2
677836.465588526,4762883.2584162,4022,5188,6246,2
677838.983234389,4762883.2584162,4022,5188,6246,2
677841.500880253,4762883.2584162,4145,5332,6195,2
677844.018526117,4762883.2584162,4145,5332,6195,2
677846.536171981,4762883.2584162,4145,5332,6195,2
677849.053817844,4762883.2584162,4145,5332,6195,2
677851.571463708,4762883.2584162,4026,4981,6045,2
677854.089109572,4762883.2584162,4026,4981,6045,2
677856.606755436,4762883.2584162,4026,4981,6045,2
677859.1244013,4762883.2584162,4026,4981,6045,2
677861.642047163,4762883.2584162,4074,5178,6129,2
677864.159693027,4762883.2584162,4074,5178,6129,2
677866.677338891,4762883.2584162,4074,5178,6129,2
677869.194984755,4762883.2584162,4074,5178,6129,2
677871.712630619,4762883.2584162,4217,5336,6455,2
677874.230276482,4762883.2584162,4217,5336,6455,2
677876.747922346,4762883.2584162,4217,5336,6455,2
677801.218546432,4762880.76714739,3861,4971,5806,2
677803.736192296,4762880.76714739,3861,4971,5806,2
677806.25383816,4762880.76714739,3861,4971,5806,2
677808.771484024,4762880.76714739,3861,4971,5806,2
677811.289129888,4762880.76714739,3894,5023,6139,2
677813.806775751,4762880.76714739,3894,5023,6139,2
677816.324421615,4762880.76714739,3894,5023,6139,2
677818.842067479,4762880.76714739,3894,5023,6139,2
677821.359713343,4762880.76714739,4089,5322,6269,2
677823.877359207,4762880.76714739,4089,5322,6269,2
677826.39500507,4762880.76714739,4089,5322,6269,2
677828.912650934,4762880.76714739,4089,5322,6269,2
677831.430296798,4762880.76714739,4022,5188,6246,2
677833.947942662,4762880.76714739,4022,5188,6246,2
677836.465588526,4762880.76714739,4022,5188,6246,2
677838.983234389,4762880.76714739,4022,5188,6246,2
677841.500880253,4762880.76714739,4145,5332,6195,2
677844.018526117,4762880.76714739,4145,5332,6195,2
677846.536171981,4762880.76714739,4145,5332,6195,2
677849.053817844,4762880.76714739,4145,5332,6195,2
677851.571463708,4762880.76714739,4026,4981,6045,2
677854.089109572,4762880.76714739,4026,4981,6045,2
677856.606755436,4762880.76714739,4026,4981,6045,2
677859.1244013,4762880.76714739,4026,4981,6045,2
677861.642047163,4762880.76714739,4074,5178,6129,2
677864.159693027,4762880.76714739,4074,5178,6129,2
677866.677338891,4762880.76714739,4074,5178,6129,2
677869.194984755,4762880.76714739,4074,5178,6129,2
677871.712630619,4762880.76714739,4217,5336,6455,2
677874.230276482,4762880.76714739,4217,5336,6455,2
677876.747922346,4762880.76714739,4217,5336,6455,2
677801.218546432,4762878.27587858,3790,5076,6016,2
677803.736192296,4762878.27587858,3790,5076,6016,2
677806.25383816,4762878.27587858,3790,5076,6016,2
677808.771484024,4762878.27587858,3790,5076,6016,2
677811.289129888,4762878.27587858,3884,5177,6325,2
677813.806775751,4762878.27587858,3884,5177,6325,2
677816.324421615,4762878.27587858,3884,5177,6325,2
677818.842067479,4762878.27587858,3884,5177,6325,2
677821.359713343,4762878.27587858,4120,5339,6340,2
677823.877359207,4762878.27587858,4120,5339,6340,2
677826.39500507,4762878.27587858,4120,5339,6340,2
677828.912650934,4762878.27587858,4120,5339,6340,2
677831.430296798,4762878.27587858,4176,5378,6359,2
677833.947942662,4762878.27587858,4176,5378,6359,2
677836.465588526,4762878.27587858,4176,5378,6359,2
677838.983234389,4762878.27587858,4176,5378,6359,2
677841.500880253,4762878.27587858,4220,5350,6247,2
677844.018526117,4762878.27587858,4220,5350,6247,2
677846.536171981,4762878.27587858,4220,5350,6247,2
677849.053817844,4762878.27587858,4220,5350,6247,2
677851.571463708,4762878.27587858,4031,5123,6178,2
677854.089109572,4762878.27587858,4031,5123,6178,2
677856.606755436,4762878.27587858,4031,5123,6178,2
677859.1244013,4762878.27587858,4031,5123,6178,2
677861.642047163,4762878.27587858,4147,5282,6227,2
677864.159693027,4762878.27587858,4147,5282,6227,2
677866.677338891,4762878.27587858,4147,5282,6227,2
677869.194984755,4762878.27587858,4147,5282,6227,2
677871.712630619,4762878.27587858,4145,5347,6330,2
677874.230276482,4762878.27587858,4145,5347,6330,2
677876.747922346,4762878.27587858,4145,5347,6330,2
678188.936009457,4762878.27587858,1091,1263,1322,1
678191.45365532,4762878.27587858,1211,1333,1406,1
678193.971301184,4762878.27587858,1211,1333,1406,1
678196.488947048,4762878.27587858,1211,1333,1406,1
678199.006592912,4762878.27587858,1211,1333,1406,1
678201.524238775,4762878.27587858,1286,1385,1497,1
678204.041884639,4762878.27587858,1286,1385,1497,1
678206.559530503,4762878.27587858,1286,1385,1497,1
678209.077176367,4762878.27587858,1286,1385,1497,1
678211.594822231,4762878.27587858,1042,1203,1325,1
678214.112468094,4762878.27587858,1042,1203,1325,1
678216.630113958,4762878.27587858,1042,1203,1325,1
678219.147759822,4762878.27587858,1042,1203,1325,1
678221.665405686,4762878.27587858,963,1143,1235,1
678224.18305155,4762878.27587858,963,1143,1235,1
678226.700697413,4762878.27587858,963,1143,1235,1
678229.218343277,4762878.27587858,963,1143,1235,1
677801.218546432,4762875.78460976,3790,5076,6016,2
677803.736192296,4762875.78460976,3790,5076,6016,2
677806.25383816,4762875.78460976,3790,5076,6016,2
677808.771484024,4762875.78460976,3790,5076,6016,2
677811.289129888,4762875.78460976,3884,5177,6325,2
677813.806775751,4762875.78460976,3884,5177,6325,2
677816.324421615,4762875.78460976,3884,5177,6325,2
677818.842067479,4762875.78460976,3884,5177,6325,2
677821.359713343,4762875.78460976,4120,5339,6340,2
677823.877359207,4762875.78460976,4120,5339,6340,2
677826.39500507,4762875.78460976,4120,5339,6340,2
677828.912650934,4762875.78460976,4120,5339,6340,2
677831.430296798,4762875.78460976,4176,5378,6359,2
677833.947942662,4762875.78460976,4176,5378,6359,2
677836.465588526,4762875.78460976,4176,5378,6359,2
677838.983234389,4762875.78460976,4176,5378,6359,2
677841.500880253,4762875.78460976,4220,5350,6247,2
677844.018526117,4762875.78460976,4220,5350,6247,2
677846.536171981,4762875.78460976,4220,5350,6247,2
677849.053817844,4762875.78460976,4220,5350,6247,2
677851.571463708,4762875.78460976,4031,5123,6178,2
677854.089109572,4762875.78460976,4031,5123,6178,2
677856.606755436,4762875.78460976,4031,5123,6178,2
677859.1244013,4762875.78460976,4031,5123,6178,2
677861.642047163,4762875.78460976,4147,5282,6227,2
678188.936009457,4762875.78460976,1091,1263,1322,1
678191.45365532,4762875.78460976,1211,1333,1406,1
678193.971301184,4762875.78460976,1211,1333,1406,1
678196.488947048,4762875.78460976,1211,1333,1406,1
678199.006592912,4762875.78460976,1211,1333,1406,1
678201.524238775,4762875.78460976,1286,1385,1497,1
678204.041884639,4762875.78460976,1286,1385,1497,1
678206.559530503,4762875.78460976,1286,1385,1497,1
678209.077176367,4762875.78460976,1286,1385,1497,1
678211.594822231,4762875.78460976,1042,1203,1325,1
678214.112468094,4762875.78460976,1042,1203,1325,1
678216.630113958,4762875.78460976,1042,1203,1325,1
678219.147759822,4762875.78460976,1042,1203,1325,1
678221.665405686,4762875.78460976,963,1143,1235,1
678224.18305155,4762875.78460976,963,1143,1235,1
678226.700697413,4762875.78460976,963,1143,1235,1
678229.218343277,4762875.78460976,963,1143,1235,1
678188.936009457,4762873.29334095,1091,1263,1322,1
678191.45365532,4762873.29334095,1211,1333,1406,1
678193.971301184,4762873.29334095,1211,1333,1406,1
678196.488947048,4762873.29334095,1211,1333,1406,1
678199.006592912,4762873.29334095,1211,1333,1406,1
678201.524238775,4762873.29334095,1286,1385,1497,1
678204.041884639,4762873.29334095,1286,1385,1497,1
678206.559530503,4762873.29334095,1286,1385,1497,1
678209.077176367,4762873.29334095,1286,1385,1497,1
678211.594822231,4762873.29334095,1042,1203,1325,1
678214.112468094,4762873.29334095,1042,1203,1325,1
678216.630113958,4762873.29334095,1042,1203,1325,1
678219.147759822,4762873.29334095,1042,1203,1325,1
678221.665405686,4762873.29334095,963,1143,1235,1
678224.18305155,4762873.29334095,963,1143,1235,1
678226.700697413,4762873.29334095,963,1143,1235,1
678229.218343277,4762873.29334095,963,1143,1235,1
678664.771077713,4762873.29334095,449,527,548,1
678667.288723577,4762873.29334095,449,527,548,1
678669.806369441,4762873.29334095,449,527,548,1
678672.324015305,4762873.29334095,499,532,625,1
678674.841661168,4762873.29334095,499,532,625,1
678677.359307032,4762873.29334095,499,532,625,1
678679.876952896,4762873.29334095,499,532,625,1
678682.39459876,4762873.29334095,624,629,662,1
678684.912244624,4762873.29334095,624,629,662,1
678687.429890487,4762873.29334095,624,629,662,1
678689.947536351,4762873.29334095,624,629,662,1
678692.465182215,4762873.29334095,460,486,494,1
678694.982828079,4762873.29334095,460,486,494,1
678697.500473943,4762873.29334095,460,486,494,1
678700.018119806,4762873.29334095,220,312,276,1
678702.53576567,4762873.29334095,220,312,276,1
678705.053411534,4762873.29334095,220,312,276,1
678707.571057398,4762873.29334095,220,312,276,1
678710.088703262,4762873.29334095,241,233,249,1
678712.606349125,4762873.29334095,241,233,249,1
678715.123994989,4762873.29334095,241,233,249,1
678717.641640853,4762873.29334095,241,233,249,1
678720.159286717,4762873.29334095,216,204,215,1
678722.676932581,4762873.29334095,216,204,215,1
678725.194578444,4762873.29334095,216,204,215,1
678727.712224308,4762873.29334095,216,204,215,1
678730.229870172,4762873.29334095,216,217,247,1
678732.747516036,4762873.29334095,216,217,247,1
678735.2651619,4762873.29334095,216,217,247,1
678737.782807763,4762873.29334095,216,217,247,1
678740.300453627,4762873.29334095,277,324,361,1
678188.936009457,4762870.80207214,1091,1263,1322,1
678191.45365532,4762870.80207214,1211,1333,1406,1
678193.971301184,4762870.80207214,1211,1333,1406,1
678196.488947048,4762870.80207214,1211,1333,1406,1
678199.006592912,4762870.80207214,1211,1333,1406,1
678201.524238775,4762870.80207214,1286,1385,1497,1
678204.041884639,4762870.80207214,1286,1385,1497,1
678206.559530503,4762870.80207214,1286,1385,1497,1
678209.077176367,4762870.80207214,1286,1385,1497,1
678211.594822231,4762870.80207214,1042,1203,1325,1
678214.112468094,4762870.80207214,1042,1203,1325,1
678216.630113958,4762870.80207214,1042,1203,1325,1
678219.147759822,4762870.80207214,1042,1203,1325,1
678221.665405686,4762870.80207214,963,1143,1235,1
678224.18305155,4762870.80207214,963,1143,1235,1
678226.700697413,4762870.80207214,963,1143,1235,1
678229.218343277,4762870.80207214,963,1143,1235,1
678664.771077713,4762870.80207214,449,527,548,1
678667.288723577,4762870.80207214,449,527,548,1
678669.806369441,4762870.80207214,449,527,548,1
678672.324015305,4762870.80207214,499,532,625,1
678674.841661168,4762870.80207214,499,532,625,1
678677.359307032,4762870.80207214,499,532,625,1
678679.876952896,4762870.80207214,499,532,625,1
678682.39459876,4762870.80207214,624,629,662,1
678684.912244624,4762870.80207214,624,629,662,1
678687.429890487,4762870.80207214,624,629,662,1
678689.947536351,4762870.80207214,624,629,662,1
678692.465182215,4762870.80207214,460,486,494,1
678694.982828079,4762870.80207214,460,486,494,1
678697.500473943,4762870.80207214,460,486,494,1
678700.018119806,4762870.80207214,220,312,276,1
678702.53576567,4762870.80207214,220,312,276,1
678705.053411534,4762870.80207214,220,312,276,1
678707.571057398,4762870.80207214,220,312,276,1
678710.088703262,4762870.80207214,241,233,249,1
678712.606349125,4762870.80207214,241,233,249,1
678715.123994989,4762870.80207214,241,233,249,1
678717.641640853,4762870.80207214,241,233,249,1
678720.159286717,4762870.80207214,216,204,215,1
678722.676932581,4762870.80207214,216,204,215,1
678725.194578444,4762870.80207214,216,204,215,1
678727.712224308,4762870.80207214,216,204,215,1
678730.229870172,4762870.80207214,216,217,247,1
678732.747516036,4762870.80207214,216,217,247,1
678735.2651619,4762870.80207214,216,217,247,1
678737.782807763,4762870.80207214,216,217,247,1
678740.300453627,4762870.80207214,277,324,361,1
678188.936009457,4762868.31080333,1162,1282,1308,1
678191.45365532,4762868.31080333,1012,1165,1418,1
678193.971301184,4762868.31080333,1012,1165,1418,1
678196.488947048,4762868.31080333,1012,1165,1418,1
678199.006592912,4762868.31080333,1012,1165,1418,1
678201.524238775,4762868.31080333,1182,1366,1448,1
678204.041884639,4762868.31080333,1182,1366,1448,1
678206.559530503,4762868.31080333,1182,1366,1448,1
678209.077176367,4762868.31080333,1182,1366,1448,1
678211.594822231,4762868.31080333,1051,1169,1239,1
678214.112468094,4762868.31080333,1051,1169,1239,1
678216.630113958,4762868.31080333,1051,1169,1239,1
678219.147759822,4762868.31080333,1051,1169,1239,1
678221.665405686,4762868.31080333,1136,1189,1336,1
678224.18305155,4762868.31080333,1136,1189,1336,1
678226.700697413,4762868.31080333,1136,1189,1336,1
678229.218343277,4762868.31080333,1136,1189,1336,1
678231.735989141,4762868.31080333,1364,1567,1670,1
678664.771077713,4762868.31080333,414,448,505,1
678667.288723577,4762868.31080333,414,448,505,1
678669.806369441,4762868.31080333,414,448,505,1
678672.324015305,4762868.31080333,350,406,466,1
678674.841661168,4762868.31080333,350,406,466,1
678677.359307032,4762868.31080333,350,406,466,1
678679.876952896,4762868.31080333,350,406,466,1
678682.39459876,4762868.31080333,358,413,432,1
678684.912244624,4762868.31080333,358,413,432,1
678687.429890487,4762868.31080333,358,413,432,1
678689.947536351,4762868.31080333,358,413,432,1
678692.465182215,4762868.31080333,374,399,425,1
678694.982828079,4762868.31080333,374,399,425,1
678697.500473943,4762868.31080333,374,399,425,1
678700.018119806,4762868.31080333,356,385,444,1
678702.53576567,4762868.31080333,356,385,444,1
678705.053411534,4762868.31080333,356,385,444,1
678707.571057398,4762868.31080333,356,385,444,1
678710.088703262,4762868.31080333,306,420,448,1
678712.606349125,4762868.31080333,306,420,448,1
678715.123994989,4762868.31080333,306,420,448,1
678717.641640853,4762868.31080333,306,420,448,1
678720.159286717,4762868.31080333,321,402,431,1
678722.676932581,4762868.31080333,321,402,431,1
678725.194578444,4762868.31080333,321,402,431,1
678727.712224308,4762868.31080333,321,402,431,1
678730.229870172,4762868.31080333,393,451,484,1
678732.747516036,4762868.31080333,393,451,484,1
678735.2651619,4762868.31080333,393,451,484,1
678737.782807763,4762868.31080333,393,451,484,1
678740.300453627,4762868.31080333,428,517,525,1
678186.418363593,4762865.81953452,1162,1282,1308,1
678188.936009457,4762865.81953452,1162,1282,1308,1
678191.45365532,4762865.81953452,1012,1165,1418,1
678193.971301184,4762865.81953452,1012,1165,1418,1
678196.488947048,4762865.81953452,1012,1165,1418,1
678199.006592912,4762865.81953452,1012,1165,1418,1
678201.524238775,4762865.81953452,1182,1366,1448,1
678204.041884639,4762865.81953452,1182,1366,1448,1
678206.559530503,4762865.81953452,1182,1366,1448,1
678209.077176367,4762865.81953452,1182,1366,1448,1
678211.594822231,4762865.81953452,1051,1169,1239,1
678214.112468094,4762865.81953452,1051,1169,1239,1
678216.630113958,4762865.81953452,1051,1169,1239,1
678219.147759822,4762865.81953452,1051,1169,1239,1
678221.665405686,4762865.81953452,1136,1189,1336,1
678224.18305155,4762865.81953452,1136,1189,1336,1
678226.700697413,4762865.81953452,1136,1189,1336,1
678229.218343277,4762865.81953452,1136,1189,1336,1
678231.735989141,4762865.81953452,1364,1567,1670,1
678664.771077713,4762865.81953452,414,448,505,1
678667.288723577,4762865.81953452,414,448,505,1
678669.806369441,4762865.81953452,414,448,505,1
678672.324015305,4762865.81953452,350,406,466,1
678674.841661168,4762865.81953452,350,406,466,1
678677.359307032,4762865.81953452,350,406,466,1
678679.876952896,4762865.81953452,350,406,466,1
678682.39459876,4762865.81953452,358,413,432,1
678684.912244624,4762865.81953452,358,413,432,1
678687.429890487,4762865.81953452,358,413,432,1
678689.947536351,4762865.81953452,358,413,432,1
678692.465182215,4762865.81953452,374,399,425,1
678694.982828079,4762865.81953452,374,399,425,1
678697.500473943,4762865.81953452,374,399,425,1
678700.018119806,4762865.81953452,356,385,444,1
678702.53576567,4762865.81953452,356,385,444,1
678705.053411534,4762865.81953452,356,385,444,1
678707.571057398,4762865.81953452,356,385,444,1
678710.088703262,4762865.81953452,306,420,448,1
678712.606349125,4762865.81953452,306,420,448,1
678715.123994989,4762865.81953452,306,420,448,1
678717.641640853,4762865.81953452,306,420,448,1
678720.159286717,4762865.81953452,321,402,431,1
678722.676932581,4762865.81953452,321,402,431,1
678725.194578444,4762865.81953452,321,402,431,1
678727.712224308,4762865.81953452,321,402,431,1
678730.229870172,4762865.81953452,393,451,484,1
678732.747516036,4762865.81953452,393,451,484,1
678735.2651619,4762865.81953452,393,451,484,1
678737.782807763,4762865.81953452,393,451,484,1
678740.300453627,4762865.81953452,428,517,525,1
678186.418363593,4762863.3282657,1162,1282,1308,1
678188.936009457,4762863.3282657,1162,1282,1308,1
